area_id,monster_id,skill_id,before,after,evidence,impact
area_07,m_drake,s_mon_drake,"플레이어: 즉시 시전자 중심 원형 피해 판정 후 CAST. 몬스터: 축소 반경의 시전자 중심 원형 판정이 실제 명중한 경우에만 CAST. CAST는 시전자 원점+h, 좌측 대상/시선이면 FlipX. L1 5638984319fd476ca3d89e2aaca7f32a animationclip/clip delay=0s duration=0.65s scale=0.8 offset=(0,0)wu drift=(0,0)wu/s; L2 a610b14bbc55477cbc78777a5a2e7ed1 animationclip/clip delay=0.12s duration=0.78s scale=0.95 offset=(0,0)wu drift=(0,0)wu/s","플레이어는 즉시 시전자 중심 원형 피해 판정 뒤 CAST한다. 몬스터는 축소 반경 판정이 실제 명중한 경우 CAST한다. 지연 레이어는 SpawnLayer 실행 시점의 시전자 좌표를 읽고, 스폰 뒤에는 맵 엔티티로 drift가 적용된다. L1 delay=0s duration=0.65s offset=(0,0)wu drift=(0,0)wu/s; L2 delay=0.12s duration=0.78s offset=(0,0)wu drift=(0,0)wu/s.","PlayerAttack.mlua:277-323,483-504; MonsterAttack.mlua:383-402,450-529; SkillEffect.mlua:55-60,83-117,149-194",documentation/runtime-role contract only; game data/code unchanged
area_07,m_wild_kargo,s_mon_wild_kargo,"플레이어: 8방향으로 6.2wu를 0.2초 이동하고 계산 도착점에서 피해 판정; 직후 CAST는 서버가 보는 시전자 위치에 부착되어 계산 도착점과 일치가 보장되지 않음. 몬스터: dash_distance 분기 없이 즉시 시전자 중심 원형 판정 후 명중 시 CAST. L1 0207c85c05dd4c4eac12f9ee735d0545 animationclip/clip delay=0s duration=0.52s scale=0.65 offset=(0,0)wu drift=(1.0,0)wu/s; L2 057c2da13da2492c95cb92db424803db animationclip/clip delay=0.04s duration=0.65s scale=0.72 offset=(0,0)wu drift=(0,0)wu/s","플레이어는 8방향으로 6.2wu를 0.2초 이동하고 계산 도착점에서 피해를 판정한다. PlayCast는 직후 서버가 보는 시전자 위치를 사용하므로 CAST 위치와 계산 피해점의 일치는 보장되지 않는다. 몬스터는 dash 분기 없이 시전자 중심 원형 판정 후 명중 시 CAST한다. L1 delay=0s duration=0.52s offset=(0,0)wu drift=(1.0,0)wu/s; L2 delay=0.04s duration=0.65s offset=(0,0)wu drift=(0,0)wu/s.","PlayerAttack.mlua:277-323,483-504; MonsterAttack.mlua:383-402,450-529; SkillEffect.mlua:55-60,83-117,149-194",documentation/runtime-role contract only; game data/code unchanged
area_07,m_jr_balrog,s_mon_jr_balrog,"플레이어: 즉시 시전자 중심 원형 피해 판정 후 CAST. 몬스터: 축소 반경의 시전자 중심 원형 판정이 실제 명중한 경우에만 CAST. CAST는 시전자 원점+h, 좌측 대상/시선이면 FlipX. L1 5638984319fd476ca3d89e2aaca7f32a animationclip/clip delay=0s duration=0.85s scale=1 offset=(0,0)wu drift=(0,0)wu/s; L2 a610b14bbc55477cbc78777a5a2e7ed1 animationclip/clip delay=0.15s duration=0.7s scale=1.15 offset=(0,0)wu drift=(0,0)wu/s","플레이어는 즉시 시전자 중심 원형 피해 판정 뒤 CAST한다. 몬스터는 축소 반경 판정이 실제 명중한 경우 CAST한다. 지연 레이어는 SpawnLayer 실행 시점의 시전자 좌표를 읽고, 스폰 뒤에는 맵 엔티티로 drift가 적용된다. L1 delay=0s duration=0.85s offset=(0,0)wu drift=(0,0)wu/s; L2 delay=0.15s duration=0.7s offset=(0,0)wu drift=(0,0)wu/s.","PlayerAttack.mlua:277-323,483-504; MonsterAttack.mlua:383-402,450-529; SkillEffect.mlua:55-60,83-117,149-194",documentation/runtime-role contract only; game data/code unchanged
area_07,m_tauromacis,s_mon_tauromacis,"플레이어: 즉시 시전자 중심 원형 피해 판정 후 CAST. 몬스터: 축소 반경의 시전자 중심 원형 판정이 실제 명중한 경우에만 CAST. CAST는 시전자 원점+h, 좌측 대상/시선이면 FlipX. L1 3cbd85dcfe3c41c4989adec59385c257 animationclip/clip delay=0.08s duration=0.82s scale=1.2 offset=(0,0)wu drift=(0,0)wu/s","플레이어는 즉시 시전자 중심 원형 피해 판정 뒤 CAST한다. 몬스터는 축소 반경 판정이 실제 명중한 경우 CAST한다. 지연 레이어는 SpawnLayer 실행 시점의 시전자 좌표를 읽고, 스폰 뒤에는 맵 엔티티로 drift가 적용된다. L1 delay=0.08s duration=0.82s offset=(0,0)wu drift=(0,0)wu/s.","PlayerAttack.mlua:277-323,483-504; MonsterAttack.mlua:383-402,450-529; SkillEffect.mlua:55-60,83-117,149-194",documentation/runtime-role contract only; game data/code unchanged
area_08,m_star_pixie,s_mon_star_pixie,"CAST는 시전자 원점+h에서 재생하고 projectile_ruid b61e7e2a50b2405794f88fdddf44b73a는 엔진이 목표까지 0.35초 이동·회전. 피해는 도착 타이머 뒤 착탄점에서 판정. L1 78e3188f0fc14797a8383658e626e3ea animationclip/clip delay=0s duration=0.62s scale=0.72 offset=(0,0)wu drift=(0,0)wu/s; L2 6ffbabe486c24e5ea6cda2c54022033b animationclip/clip delay=0.18s duration=0.58s scale=0.7 offset=(0,0)wu drift=(0,0)wu/s","skill.range=6wu는 플레이어 조준 거리이며 몬스터 사용 시 4.002000000000001wu로 대상 탐색한다. projectile_ruid b61e7e2a50b2405794f88fdddf44b73a를 시전자+h에서 목표+h로 0.35초 동안 이동·Z회전시킨 뒤, 착탄점 반경 0.8wu에서 최대 1대상 피해를 판정한다. L1 delay=0s duration=0.62s offset=(0,0)wu drift=(0,0)wu/s; L2 delay=0.18s duration=0.58s offset=(0,0)wu drift=(0,0)wu/s.","PlayerAttack.mlua:277-323,483-504; MonsterAttack.mlua:383-402,450-529; SkillEffect.mlua:55-60,83-117,149-194",documentation/runtime-role contract only; game data/code unchanged
area_08,m_jr_cellion,s_mon_jr_cellion,런타임 VFX 없음. 보유 효과는 PlayerStats가 적용하며 REFERENCE_VFX는 제작 검수용·자동 반입 금지,CAST 호출 없음. PlayerStats가 보유 수량을 읽어 스탯을 계산한다. REFERENCE_VFX는 제작 검수용이며 runtime_use=false다.,"PlayerAttack.mlua:277-323,483-504; MonsterAttack.mlua:383-402,450-529; SkillEffect.mlua:55-60,83-117,149-194",documentation/runtime-role contract only; game data/code unchanged
area_08,m_lunar_pixie,s_mon_lunar_pixie,"CAST는 시전자 원점+h에서 재생하고 projectile_ruid 4f6509d9539f4d76a9bb4e8f17e12cc7는 엔진이 목표까지 0.35초 이동·회전. 피해는 도착 타이머 뒤 착탄점에서 판정. L1 e7ee1a40564c43afbced2da544471266 animationclip/clip delay=0s duration=0.68s scale=0.8 offset=(0,0)wu drift=(0,0)wu/s; L2 6d96350411834e2b90a2fe18ff542159 animationclip/clip delay=0.2s duration=0.62s scale=0.75 offset=(0,0)wu drift=(0,0)wu/s","skill.range=6.4wu는 플레이어 조준 거리이며 몬스터 사용 시 4.268800000000001wu로 대상 탐색한다. projectile_ruid 4f6509d9539f4d76a9bb4e8f17e12cc7를 시전자+h에서 목표+h로 0.35초 동안 이동·Z회전시킨 뒤, 착탄점 반경 0.8wu에서 최대 1대상 피해를 판정한다. L1 delay=0s duration=0.68s offset=(0,0)wu drift=(0,0)wu/s; L2 delay=0.2s duration=0.62s offset=(0,0)wu drift=(0,0)wu/s.","PlayerAttack.mlua:277-323,483-504; MonsterAttack.mlua:383-402,450-529; SkillEffect.mlua:55-60,83-117,149-194",documentation/runtime-role contract only; game data/code unchanged
area_08,m_luster_pixie,s_mon_luster_pixie,런타임 VFX 없음. 보유 효과는 PlayerStats가 적용하며 REFERENCE_VFX는 제작 검수용·자동 반입 금지,CAST 호출 없음. PlayerStats가 보유 수량을 읽어 스탯을 계산한다. REFERENCE_VFX는 제작 검수용이며 runtime_use=false다.,"PlayerAttack.mlua:277-323,483-504; MonsterAttack.mlua:383-402,450-529; SkillEffect.mlua:55-60,83-117,149-194",documentation/runtime-role contract only; game data/code unchanged
area_08,m_eliza,s_mon_eliza,"플레이어: 즉시 시전자 중심 원형 피해 판정 후 CAST. 몬스터: 축소 반경의 시전자 중심 원형 판정이 실제 명중한 경우에만 CAST. CAST는 시전자 원점+h, 좌측 대상/시선이면 FlipX. L1 b14b3dbca0504af28e8d085c12b22000 animationclip/clip delay=0s duration=0.72s scale=1.05 offset=(0,0)wu drift=(0,0)wu/s; L2 1660382723ff40c296845e8ded7bbc86 animationclip/clip delay=0.22s duration=0.85s scale=1.25 offset=(0,0)wu drift=(0,0)wu/s","플레이어는 즉시 시전자 중심 원형 피해 판정 뒤 CAST한다. 몬스터는 축소 반경 판정이 실제 명중한 경우 CAST한다. 지연 레이어는 SpawnLayer 실행 시점의 시전자 좌표를 읽고, 스폰 뒤에는 맵 엔티티로 drift가 적용된다. L1 delay=0s duration=0.72s offset=(0,0)wu drift=(0,0)wu/s; L2 delay=0.22s duration=0.85s offset=(0,0)wu drift=(0,0)wu/s.","PlayerAttack.mlua:277-323,483-504; MonsterAttack.mlua:383-402,450-529; SkillEffect.mlua:55-60,83-117,149-194",documentation/runtime-role contract only; game data/code unchanged
area_09,m_jr_yeti,s_mon_jr_yeti,런타임 VFX 없음. 보유 효과는 PlayerStats가 적용하며 REFERENCE_VFX는 제작 검수용·자동 반입 금지,CAST 호출 없음. PlayerStats가 보유 수량을 읽어 스탯을 계산한다. REFERENCE_VFX는 제작 검수용이며 runtime_use=false다.,"PlayerAttack.mlua:277-323,483-504; MonsterAttack.mlua:383-402,450-529; SkillEffect.mlua:55-60,83-117,149-194",documentation/runtime-role contract only; game data/code unchanged
area_09,m_dark_jr_yeti,s_mon_dark_jr_yeti,런타임 VFX 없음. 보유 효과는 PlayerStats가 적용하며 REFERENCE_VFX는 제작 검수용·자동 반입 금지,CAST 호출 없음. PlayerStats가 보유 수량을 읽어 스탯을 계산한다. REFERENCE_VFX는 제작 검수용이며 runtime_use=false다.,"PlayerAttack.mlua:277-323,483-504; MonsterAttack.mlua:383-402,450-529; SkillEffect.mlua:55-60,83-117,149-194",documentation/runtime-role contract only; game data/code unchanged
area_09,m_hector,s_mon_hector,"플레이어: 8방향으로 6.5wu를 0.2초 이동하고 계산 도착점에서 피해 판정; 직후 CAST는 서버가 보는 시전자 위치에 부착되어 계산 도착점과 일치가 보장되지 않음. 몬스터: dash_distance 분기 없이 즉시 시전자 중심 원형 판정 후 명중 시 CAST. L1 b9d0ab716c054c58a18c0c38b07695a5 animationclip/clip delay=0s duration=0.58s scale=0.82 offset=(0,0)wu drift=(1.0,0)wu/s; L2 7a41e40ee7d846908e29ec10b94630b0 animationclip/clip delay=0.12s duration=0.62s scale=0.78 offset=(0,0)wu drift=(0,0)wu/s","플레이어는 8방향으로 6.5wu를 0.2초 이동하고 계산 도착점에서 피해를 판정한다. PlayCast는 직후 서버가 보는 시전자 위치를 사용하므로 CAST 위치와 계산 피해점의 일치는 보장되지 않는다. 몬스터는 dash 분기 없이 시전자 중심 원형 판정 후 명중 시 CAST한다. L1 delay=0s duration=0.58s offset=(0,0)wu drift=(1.0,0)wu/s; L2 delay=0.12s duration=0.62s offset=(0,0)wu drift=(0,0)wu/s.","PlayerAttack.mlua:277-323,483-504; MonsterAttack.mlua:383-402,450-529; SkillEffect.mlua:55-60,83-117,149-194",documentation/runtime-role contract only; game data/code unchanged
area_09,m_white_fang,s_mon_white_fang,"플레이어: 즉시 시전자 중심 원형 피해 판정 후 CAST. 몬스터: 축소 반경의 시전자 중심 원형 판정이 실제 명중한 경우에만 CAST. CAST는 시전자 원점+h, 좌측 대상/시선이면 FlipX. L1 dd098279908940fa938d3c5cb3dda732 animationclip/clip delay=0s duration=0.65s scale=0.9 offset=(0,0)wu drift=(0,0)wu/s; L2 9fae493a549a4396a2f1378c39f7386f animationclip/clip delay=0.15s duration=0.72s scale=0.85 offset=(0,0)wu drift=(0,0)wu/s","플레이어는 즉시 시전자 중심 원형 피해 판정 뒤 CAST한다. 몬스터는 축소 반경 판정이 실제 명중한 경우 CAST한다. 지연 레이어는 SpawnLayer 실행 시점의 시전자 좌표를 읽고, 스폰 뒤에는 맵 엔티티로 drift가 적용된다. L1 delay=0s duration=0.65s offset=(0,0)wu drift=(0,0)wu/s; L2 delay=0.15s duration=0.72s offset=(0,0)wu drift=(0,0)wu/s.","PlayerAttack.mlua:277-323,483-504; MonsterAttack.mlua:383-402,450-529; SkillEffect.mlua:55-60,83-117,149-194",documentation/runtime-role contract only; game data/code unchanged
area_09,m_snow_witch,s_mon_snow_witch,"플레이어: 즉시 시전자 중심 원형 피해 판정 후 CAST. 몬스터: 축소 반경의 시전자 중심 원형 판정이 실제 명중한 경우에만 CAST. CAST는 시전자 원점+h, 좌측 대상/시선이면 FlipX. L1 f55dd57a708e43238b64715c02bb06cc animationclip/clip delay=0s duration=0.72s scale=0.8 offset=(0,0)wu drift=(0,0)wu/s; L2 c5a807748e9443348e5b14162948f26b animationclip/clip delay=0.16s duration=0.8s scale=1.0 offset=(0,0)wu drift=(0,0)wu/s; L3 0719861214fa45578488a1083f49df5a animationclip/clip delay=0.3s duration=0.92s scale=1.2 offset=(0,0)wu drift=(0,0)wu/s","플레이어는 즉시 시전자 중심 원형 피해 판정 뒤 CAST한다. 몬스터는 축소 반경 판정이 실제 명중한 경우 CAST한다. 지연 레이어는 SpawnLayer 실행 시점의 시전자 좌표를 읽고, 스폰 뒤에는 맵 엔티티로 drift가 적용된다. L1 delay=0s duration=0.72s offset=(0,0)wu drift=(0,0)wu/s; L2 delay=0.16s duration=0.8s offset=(0,0)wu drift=(0,0)wu/s; L3 delay=0.3s duration=0.92s offset=(0,0)wu drift=(0,0)wu/s.","PlayerAttack.mlua:277-323,483-504; MonsterAttack.mlua:383-402,450-529; SkillEffect.mlua:55-60,83-117,149-194",documentation/runtime-role contract only; game data/code unchanged
area_10,m_bubble_fish,s_mon_bubble_fish,런타임 VFX 없음. 보유 효과는 PlayerStats가 적용하며 REFERENCE_VFX는 제작 검수용·자동 반입 금지,CAST 호출 없음. PlayerStats가 보유 수량을 읽어 스탯을 계산한다. REFERENCE_VFX는 제작 검수용이며 runtime_use=false다.,"PlayerAttack.mlua:277-323,483-504; MonsterAttack.mlua:383-402,450-529; SkillEffect.mlua:55-60,83-117,149-194",documentation/runtime-role contract only; game data/code unchanged
area_10,m_mask_fish,s_mon_mask_fish,런타임 VFX 없음. 보유 효과는 PlayerStats가 적용하며 REFERENCE_VFX는 제작 검수용·자동 반입 금지,CAST 호출 없음. PlayerStats가 보유 수량을 읽어 스탯을 계산한다. REFERENCE_VFX는 제작 검수용이며 runtime_use=false다.,"PlayerAttack.mlua:277-323,483-504; MonsterAttack.mlua:383-402,450-529; SkillEffect.mlua:55-60,83-117,149-194",documentation/runtime-role contract only; game data/code unchanged
area_10,m_squid,s_mon_squid,"플레이어: 즉시 시전자 중심 원형 피해 판정 후 CAST. 몬스터: 축소 반경의 시전자 중심 원형 판정이 실제 명중한 경우에만 CAST. CAST는 시전자 원점+h, 좌측 대상/시선이면 FlipX. L1 0906c3a7455940ce9e9db0b0f0278741 animationclip/clip delay=0.12s duration=0.82s scale=1.15 offset=(0,0)wu drift=(0,0)wu/s","플레이어는 즉시 시전자 중심 원형 피해 판정 뒤 CAST한다. 몬스터는 축소 반경 판정이 실제 명중한 경우 CAST한다. 지연 레이어는 SpawnLayer 실행 시점의 시전자 좌표를 읽고, 스폰 뒤에는 맵 엔티티로 drift가 적용된다. L1 delay=0.12s duration=0.82s offset=(0,0)wu drift=(0,0)wu/s.","PlayerAttack.mlua:277-323,483-504; MonsterAttack.mlua:383-402,450-529; SkillEffect.mlua:55-60,83-117,149-194",documentation/runtime-role contract only; game data/code unchanged
area_10,m_shark,s_mon_shark,"CAST는 시전자 원점+h에서 재생하고 projectile_ruid 209c4567073b424e8d445cea7efb80e3는 엔진이 목표까지 0.35초 이동·회전. 피해는 도착 타이머 뒤 착탄점에서 판정. L1 a6ab8a49e4174a29bd45a835ed6d3460 animationclip/clip delay=0.22s duration=0.72s scale=1.0 offset=(0,0)wu drift=(0,0)wu/s","skill.range=6.5wu는 플레이어 조준 거리이며 몬스터 사용 시 4.335500000000001wu로 대상 탐색한다. projectile_ruid 209c4567073b424e8d445cea7efb80e3를 시전자+h에서 목표+h로 0.35초 동안 이동·Z회전시킨 뒤, 착탄점 반경 0.8wu에서 최대 1대상 피해를 판정한다. L1 delay=0.22s duration=0.72s offset=(0,0)wu drift=(0,0)wu/s.","PlayerAttack.mlua:277-323,483-504; MonsterAttack.mlua:383-402,450-529; SkillEffect.mlua:55-60,83-117,149-194",documentation/runtime-role contract only; game data/code unchanged
area_10,m_pianus,s_mon_pianus,"플레이어: 즉시 시전자 중심 원형 피해 판정 후 CAST. 몬스터: 축소 반경의 시전자 중심 원형 판정이 실제 명중한 경우에만 CAST. CAST는 시전자 원점+h, 좌측 대상/시선이면 FlipX. L1 3822f5bc47af488585cef2f0929ec811 animationclip/clip delay=0s duration=0.82s scale=1.2 offset=(0,0)wu drift=(0,0)wu/s; L2 306a9aafa3fb43498f1b783b85512305 animationclip/clip delay=0.25s duration=0.95s scale=1.35 offset=(0,0)wu drift=(0,0)wu/s","플레이어는 즉시 시전자 중심 원형 피해 판정 뒤 CAST한다. 몬스터는 축소 반경 판정이 실제 명중한 경우 CAST한다. 지연 레이어는 SpawnLayer 실행 시점의 시전자 좌표를 읽고, 스폰 뒤에는 맵 엔티티로 drift가 적용된다. L1 delay=0s duration=0.82s offset=(0,0)wu drift=(0,0)wu/s; L2 delay=0.25s duration=0.95s offset=(0,0)wu drift=(0,0)wu/s.","PlayerAttack.mlua:277-323,483-504; MonsterAttack.mlua:383-402,450-529; SkillEffect.mlua:55-60,83-117,149-194",documentation/runtime-role contract only; game data/code unchanged
area_11,m_ratz,s_mon_ratz,런타임 VFX 없음. 보유 효과는 PlayerStats가 적용하며 REFERENCE_VFX는 제작 검수용·자동 반입 금지,CAST 호출 없음. PlayerStats가 보유 수량을 읽어 스탯을 계산한다. REFERENCE_VFX는 제작 검수용이며 runtime_use=false다.,"PlayerAttack.mlua:277-323,483-504; MonsterAttack.mlua:383-402,450-529; SkillEffect.mlua:55-60,83-117,149-194",documentation/runtime-role contract only; game data/code unchanged
area_11,m_drumming_bunny,s_mon_drumming_bunny,"플레이어: 즉시 시전자 중심 원형 피해 판정 후 CAST. 몬스터: 축소 반경의 시전자 중심 원형 판정이 실제 명중한 경우에만 CAST. CAST는 시전자 원점+h, 좌측 대상/시선이면 FlipX. L1 91c5d5dd661e4e079271b4446f7eb262 animationclip/clip delay=0s duration=0.75s scale=0.9 offset=(0,0)wu drift=(0,0)wu/s","플레이어는 즉시 시전자 중심 원형 피해 판정 뒤 CAST한다. 몬스터는 축소 반경 판정이 실제 명중한 경우 CAST한다. 지연 레이어는 SpawnLayer 실행 시점의 시전자 좌표를 읽고, 스폰 뒤에는 맵 엔티티로 drift가 적용된다. L1 delay=0s duration=0.75s offset=(0,0)wu drift=(0,0)wu/s.","PlayerAttack.mlua:277-323,483-504; MonsterAttack.mlua:383-402,450-529; SkillEffect.mlua:55-60,83-117,149-194",documentation/runtime-role contract only; game data/code unchanged
area_11,m_bloctopus,s_mon_bloctopus,런타임 VFX 없음. 보유 효과는 PlayerStats가 적용하며 REFERENCE_VFX는 제작 검수용·자동 반입 금지,CAST 호출 없음. PlayerStats가 보유 수량을 읽어 스탯을 계산한다. REFERENCE_VFX는 제작 검수용이며 runtime_use=false다.,"PlayerAttack.mlua:277-323,483-504; MonsterAttack.mlua:383-402,450-529; SkillEffect.mlua:55-60,83-117,149-194",documentation/runtime-role contract only; game data/code unchanged
area_11,m_king_bloctopus,s_mon_king_bloctopus,"CAST는 시전자 원점+h에서 재생하고 projectile_ruid a2da67e687994755a8943c2bcf871902는 엔진이 목표까지 0.35초 이동·회전. 피해는 도착 타이머 뒤 착탄점에서 판정. L1 e53471f0f7114343907be7beb520751f animationclip/clip delay=0.22s duration=0.65s scale=0.9 offset=(0,0)wu drift=(0,0)wu/s","skill.range=6.8wu는 플레이어 조준 거리이며 몬스터 사용 시 4.5356000000000005wu로 대상 탐색한다. projectile_ruid a2da67e687994755a8943c2bcf871902를 시전자+h에서 목표+h로 0.35초 동안 이동·Z회전시킨 뒤, 착탄점 반경 0.8wu에서 최대 1대상 피해를 판정한다. L1 delay=0.22s duration=0.65s offset=(0,0)wu drift=(0,0)wu/s.","PlayerAttack.mlua:277-323,483-504; MonsterAttack.mlua:383-402,450-529; SkillEffect.mlua:55-60,83-117,149-194",documentation/runtime-role contract only; game data/code unchanged
area_11,m_rombot,s_mon_rombot,"플레이어: 즉시 시전자 중심 원형 피해 판정 후 CAST. 몬스터: 축소 반경의 시전자 중심 원형 판정이 실제 명중한 경우에만 CAST. CAST는 시전자 원점+h, 좌측 대상/시선이면 FlipX. L1 91c5d5dd661e4e079271b4446f7eb262 animationclip/clip delay=0s duration=0.72s scale=1.1 offset=(0,0)wu drift=(0,0)wu/s; L2 06bbe7d534094761b54b147f3a79ca38 animationclip/clip delay=0.18s duration=0.8s scale=0.8 offset=(0,0)wu drift=(0,0)wu/s","플레이어는 즉시 시전자 중심 원형 피해 판정 뒤 CAST한다. 몬스터는 축소 반경 판정이 실제 명중한 경우 CAST한다. 지연 레이어는 SpawnLayer 실행 시점의 시전자 좌표를 읽고, 스폰 뒤에는 맵 엔티티로 drift가 적용된다. L1 delay=0s duration=0.72s offset=(0,0)wu drift=(0,0)wu/s; L2 delay=0.18s duration=0.8s offset=(0,0)wu drift=(0,0)wu/s.","PlayerAttack.mlua:277-323,483-504; MonsterAttack.mlua:383-402,450-529; SkillEffect.mlua:55-60,83-117,149-194",documentation/runtime-role contract only; game data/code unchanged
area_12,m_brown_teddy,s_mon_brown_teddy,런타임 VFX 없음. 보유 효과는 PlayerStats가 적용하며 REFERENCE_VFX는 제작 검수용·자동 반입 금지,CAST 호출 없음. PlayerStats가 보유 수량을 읽어 스탯을 계산한다. REFERENCE_VFX는 제작 검수용이며 runtime_use=false다.,"PlayerAttack.mlua:277-323,483-504; MonsterAttack.mlua:383-402,450-529; SkillEffect.mlua:55-60,83-117,149-194",documentation/runtime-role contract only; game data/code unchanged
area_12,m_toy_trojan,s_mon_toy_trojan,"플레이어: 8방향으로 6.8wu를 0.2초 이동하고 계산 도착점에서 피해 판정; 직후 CAST는 서버가 보는 시전자 위치에 부착되어 계산 도착점과 일치가 보장되지 않음. 몬스터: dash_distance 분기 없이 즉시 시전자 중심 원형 판정 후 명중 시 CAST. L1 fc4857ea48be477c9546c775e0f31d49 animationclip/clip delay=0s duration=0.7s scale=0.72 offset=(0,0)wu drift=(1.0,0)wu/s","플레이어는 8방향으로 6.8wu를 0.2초 이동하고 계산 도착점에서 피해를 판정한다. PlayCast는 직후 서버가 보는 시전자 위치를 사용하므로 CAST 위치와 계산 피해점의 일치는 보장되지 않는다. 몬스터는 dash 분기 없이 시전자 중심 원형 판정 후 명중 시 CAST한다. L1 delay=0s duration=0.7s offset=(0,0)wu drift=(1.0,0)wu/s.","PlayerAttack.mlua:277-323,483-504; MonsterAttack.mlua:383-402,450-529; SkillEffect.mlua:55-60,83-117,149-194",documentation/runtime-role contract only; game data/code unchanged
area_12,m_master_robo,s_mon_master_robo,런타임 VFX 없음. 보유 효과는 PlayerStats가 적용하며 REFERENCE_VFX는 제작 검수용·자동 반입 금지,CAST 호출 없음. PlayerStats가 보유 수량을 읽어 스탯을 계산한다. REFERENCE_VFX는 제작 검수용이며 runtime_use=false다.,"PlayerAttack.mlua:277-323,483-504; MonsterAttack.mlua:383-402,450-529; SkillEffect.mlua:55-60,83-117,149-194",documentation/runtime-role contract only; game data/code unchanged
area_12,m_chronos,s_mon_chronos,"플레이어: 즉시 시전자 중심 원형 피해 판정 후 CAST. 몬스터: 축소 반경의 시전자 중심 원형 판정이 실제 명중한 경우에만 CAST. CAST는 시전자 원점+h, 좌측 대상/시선이면 FlipX. L1 e5558e07445143b6999f20246768a3fe animationclip/clip delay=0.12s duration=0.8s scale=0.9 offset=(0,0)wu drift=(0,0)wu/s","플레이어는 즉시 시전자 중심 원형 피해 판정 뒤 CAST한다. 몬스터는 축소 반경 판정이 실제 명중한 경우 CAST한다. 지연 레이어는 SpawnLayer 실행 시점의 시전자 좌표를 읽고, 스폰 뒤에는 맵 엔티티로 drift가 적용된다. L1 delay=0.12s duration=0.8s offset=(0,0)wu drift=(0,0)wu/s.","PlayerAttack.mlua:277-323,483-504; MonsterAttack.mlua:383-402,450-529; SkillEffect.mlua:55-60,83-117,149-194",documentation/runtime-role contract only; game data/code unchanged
area_12,m_timer,s_mon_timer,"플레이어: 즉시 시전자 중심 원형 피해 판정 후 CAST. 몬스터: 축소 반경의 시전자 중심 원형 판정이 실제 명중한 경우에만 CAST. CAST는 시전자 원점+h, 좌측 대상/시선이면 FlipX. L1 e5558e07445143b6999f20246768a3fe animationclip/clip delay=0s duration=0.78s scale=1 offset=(0,0)wu drift=(0,0)wu/s; L2 3ef6b2dcc75f4d4990e6e7f106bda49e animationclip/clip delay=0.2s duration=0.88s scale=0.85 offset=(0,0)wu drift=(0,0)wu/s","플레이어는 즉시 시전자 중심 원형 피해 판정 뒤 CAST한다. 몬스터는 축소 반경 판정이 실제 명중한 경우 CAST한다. 지연 레이어는 SpawnLayer 실행 시점의 시전자 좌표를 읽고, 스폰 뒤에는 맵 엔티티로 drift가 적용된다. L1 delay=0s duration=0.78s offset=(0,0)wu drift=(0,0)wu/s; L2 delay=0.2s duration=0.88s offset=(0,0)wu drift=(0,0)wu/s.","PlayerAttack.mlua:277-323,483-504; MonsterAttack.mlua:383-402,450-529; SkillEffect.mlua:55-60,83-117,149-194",documentation/runtime-role contract only; game data/code unchanged
area_13,m_white_sand_rabbit,s_mon_white_sand_rabbit,"플레이어: 즉시 시전자 중심 원형 피해 판정 후 CAST. 몬스터: 축소 반경의 시전자 중심 원형 판정이 실제 명중한 경우에만 CAST. CAST는 시전자 원점+h, 좌측 대상/시선이면 FlipX. L1 201c4ae9d7c24438b56fb4d731ed9245 animationclip/clip delay=0.12s duration=0.72s scale=0.85 offset=(0,0)wu drift=(0,0)wu/s","플레이어는 즉시 시전자 중심 원형 피해 판정 뒤 CAST한다. 몬스터는 축소 반경 판정이 실제 명중한 경우 CAST한다. 지연 레이어는 SpawnLayer 실행 시점의 시전자 좌표를 읽고, 스폰 뒤에는 맵 엔티티로 drift가 적용된다. L1 delay=0.12s duration=0.72s offset=(0,0)wu drift=(0,0)wu/s.","PlayerAttack.mlua:277-323,483-504; MonsterAttack.mlua:383-402,450-529; SkillEffect.mlua:55-60,83-117,149-194",documentation/runtime-role contract only; game data/code unchanged
area_13,m_scarf_plead,s_mon_scarf_plead,런타임 VFX 없음. 보유 효과는 PlayerStats가 적용하며 REFERENCE_VFX는 제작 검수용·자동 반입 금지,CAST 호출 없음. PlayerStats가 보유 수량을 읽어 스탯을 계산한다. REFERENCE_VFX는 제작 검수용이며 runtime_use=false다.,"PlayerAttack.mlua:277-323,483-504; MonsterAttack.mlua:383-402,450-529; SkillEffect.mlua:55-60,83-117,149-194",documentation/runtime-role contract only; game data/code unchanged
